1;24.07.2021;13.00;Kolstad;0 - 5;Levanger
1;24.07.2021;13.00;Frigg;2 - 4;KFUM
1;24.07.2021;13.00;Junkeren;2 - 0;Mjølner
1;24.07.2021;14.00;Nordstrand;2 - 2;Bærum;0 - 0;2 - 1
1;24.07.2021;14.00;Finnsnes;0 - 3;Senja
1;24.07.2021;14.00;Tynset;1 - 4;Tiller
1;24.07.2021;14.00;Herd;0 - 3;Hødd
1;24.07.2021;14.00;Fløya;3 - 3;Tromsdalen;1 - 1;6 - 5
1;24.07.2021;14.00;Vidar;2 - 1;Egersund
1;24.07.2021;15.00;Vardeneset;0 - 3;Djerv 1919
1;24.07.2021;15.00;Funnefoss/Vormsund;0 - 4;Lillestrøm
1;24.07.2021;15.00;Express;0 - 8;Start
1;24.07.2021;15.00;Hinna;0 - 4;Bryne
1;24.07.2021;15.00;NTNUI;0 - 6;Stjørdals-Blink
1;24.07.2021;15.00;Bjarg;0 - 5;Brann
1;24.07.2021;15.00;Sunndal;0 - 4;Brattvåg
1;24.07.2021;15.00;Follo ;0 - 1;Stabæk
1;24.07.2021;15.00;Mandalskameratene;1 - 1;Arendal;0 - 1
1;24.07.2021;15.00;Skånland;0 - 11;Tromsø
1;24.07.2021;15.00;Elverum;1 - 3;Kongsvinger
1;24.07.2021;15.00;Fana;2 - 1;Sotra
1;24.07.2021;15.30;Skjervøy;0 - 1;Alta
1;24.07.2021;16.00;Gjøvik-Lyn;2 - 0;Toten
1;24.07.2021;16.00;Stord;2 - 2;Haugesund;0 - 0;7 - 6
1;24.07.2021;16.00;Årdal;0 - 0;Florø;0 - 1
1;24.07.2021;16.00;FK Eik Tønsberg 871;0 - 1;Odd
1;24.07.2021;16.00;Gjelleråsen;1 - 4;Eidsvold TF
1;24.07.2021;16.00;Brodd;0 - 3;Sandnes Ulf
1;24.07.2021;16.00;Fjøra;0 - 3;Sogndal
1;24.07.2021;16.00;Volda;2 - 2;Kristiansund;0 - 2
1;24.07.2021;16.00;Vindbjart;0 - 1;Fløy-Flekkerøy
1;24.07.2021;18.00;Lokomotiv Oslo;0 - 1;Kjelsås
1;25.07.2021;14.00;Flint;1 - 2;Fram, IF
1;25.07.2021;15.00;Stovner;2 - 5;Grorud
1;25.07.2021;15.00;Spjelkavik;1 - 4;Molde
1;25.07.2021;15.00;Harstad;2 - 0;Melbo
1;25.07.2021;16.00;Verdal;0 - 6;Nardo
1;25.07.2021;16.00;Rana FK;1 - 4;Bodø/Glimt
1;25.07.2021;16.00;Oppsal;0 - 2;Skeid
1;25.07.2021;16.00;Nybergsund IL Trysil;0 - 1;Raufoss
1;25.07.2021;16.00;Strindheim TF;2 - 4;Orkla
1;25.07.2021;16.00;Lysekloster;1 - 2;Åsane
1;25.07.2021;16.00;Træff;0 - 4;Aalesund
1;25.07.2021;16.00;Ullern;3 - 1;Asker
1;25.07.2021;16.00;Hønefoss BK;0 - 2;Strømsgodset
1;25.07.2021;16.00;Ørn Horten;1 - 2;Ullensaker/Kisa
1;25.07.2021;16.00;Lørenskog;1 - 2;Strømmen
1;25.07.2021;16.15;Lyn 1896 FK;0 - 4;Vålerenga
1;25.07.2021;17.00;Kråkerøy;0 - 3;Fredrikstad
1;25.07.2021;18.00;Staal Jørpeland;2 - 3;Viking
1;25.07.2021;18.00;Sola;1 - 0;Madla
1;25.07.2021;18.00;Brumunddal;1 - 2;HamKam
1;25.07.2021;18.00;Åssiden;0 - 3;Mjøndalen
1;25.07.2021;18.00;Byåsen TF;3 - 3;Ranheim TF;0 - 1
1;25.07.2021;18.00;Vestfossen;1 - 3;Moss
1;25.07.2021;18.00;Ready;4 - 0;Grei
1;25.07.2021;18.00;Sandviken;1 - 1;Fyllingsdalen;0 - 1
1;25.07.2021;18.00;Kvik Halden;0 - 2;Sarpsborg 08
